"","name_text6","state_text6","last_digit_text6"
"4150","Olympic Public Service Company","Washington","828"
"4151","*0rcas Power & Light Company","Washington","840"
"4152","•Pacific Distributing System, Town of","Washington","837"
"4153","Packwood Electric Company","Washington","828"
"4154","Parkland Light & Water Co","Washington","828"
"4155","*Pend Oreille Electric Cooperative, Inc.","Washington","841"
"4156","*Peninsula Light Company, Inc","Washington","840"
"4157","Pope & Talbot, Inc., Lumber Division","Washington","833"
"4158","*Port Angeles, Light & Power Dept., City of","Washington","837"
"4159","*Priest Rapids Irrigation District","Washington","837"
"4160","*Public Utilities District No. 1, Cowlitz County-","Washington","835"
"4161","County","Washington","835"
"4162","*Public Utility District No. 1 of Kittitas County","Washington","837"
"4163","*Public Utility District No. 1 of Klickitat Count","Washington","836"
"4164","*Public Utility District No. 1 of Lewis County","Washington","836"
"4165","*Public Utility Dist. #1 of Mason County","Washington","836"
"4166","*Public Utility District No. 2 of Pacific County.","Washington","836"
"4167","*Public Utility District No. 1 of Skamania County.","Washington","836"
"4168","County","Washington","836"
"4169","Puget Sound Power & Light Company","Washington","829"
"4170","*Quinault Light Company","Washington","841"
"4171","Republic Power Co W","Washington","830"
"4172","*Ruston Electric Utility, Town of","Washington","837"
"4173","Seattle Cedar Lumber Manufacturing Company...","Washington","833"
"4174","*Seattle, Department of Lighting, City of","Washington","838"
"4175","Snoqualmie Falls Lumber Company","Washington","833"
"4176","*South Cle Elum, Town of","Washington","838"
"4177","*Steilacoom, Town of","Washington","838"
"4178","*Stevens County Electric Cooperative, Inc","Washington","841"
"4179","Straits Light & Power Company","Washington","830"
"4180","•Sumas Light and Power System","Washington","838"
"4181","Superior Portland Cement, Inc","Washington","834"
"4182","Division, City of","Washington","838"
"4183","Inree Engineers Co., Inc","Washington","830"
"4184","Trout Lake Power & Light Co","Washington","830"
"4185","Tucannon Electric Co","Washington","831"
"4186","Plant","Washington","839"
"4187","Upper Columbia Valley Power Co","Washington","831"
"4188","Upper Methow Valley Light & Power Co","Washington","831"
"4189","Valley Power A Light Co","Washington","831"
"4190","*Vera Irrigation District No. 15","Washington","839"
"4191","Washington Gas and Electric Company","Washington","831"
"4192","*Waterville Light System","Washington","838"
"4193","Western Crossarm and Manufacturing Company- _","Washington","834"
"4194","Willapa Harbor Lumber Mills","Washington","834"
"4195","•Adams-Marquette Electric Cooperative","Wisconsin","889"
"4196","*Algoma Utility Commission","Wisconsin","875"
"4197","Appleton Woolen Mills","Wisconsin","872"
"4198","*Arcadia Electric and Water Plant","Wisconsin","875"
"4199","'Argyle Electric and Water Utility","Wisconsin","875"
"4200","*Bangor Municipal Electric & Water Department..","Wisconsin","875"
"4201","*Barron County Electric Cooperative","Wisconsin","889"
"4202","*Barron Light and Water Commission","Wisconsin","875"
"4203","•Belmont Light, Power, and Water Plant","Wisconsin","875"
"4204","•Benton Electric and Water Public Utility","Wisconsin","876"
"4205","*Black Earth Municipal Electric Utility","Wisconsin","876"
"4206","*Black River Falls Electric Utility","Wisconsin","876"
"4207","*Bloomer Electric and Water Co","Wisconsin","876"
"4208","Blue River Light Company","Wisconsin","858"
"4209","*Boscpbel Electric Light and Water Utility","Wisconsin","876"
"4210","*Brodhead Water and Lighting Commission","Wisconsin","876"
"4211","*Buffalo Electric Cooperative","Wisconsin","889"
"4212","*Cadott Light and Water Department","Wisconsin","877"
"4213","*Cashton Light & Water Plant","Wisconsin","877"
"4214","*Cassville Electric Light & Water Department","Wisconsin","877"
"4215","•Cedarburg Light & Water Commission","Wisconsin","877"
"4216","*Chippewa Valley Electric Cooperative","Wisconsin","889"
"4217","•Clark Electric Cooperative","Wisconsin","890"
"4218","•Clintonville Water and Electric Plant","Wisconsin","877"
"4219","*Colby Electric Light & Water Plant","Wisconsin","877"
"4220","Coleman Pound Light & Power Company","Wisconsin","858"
"4221","""Columbus Rural Electric Cooperative","Wisconsin","890"
"4222","""Columbus Water & Light Department","Wisconsin","877"
"4223","Combined Locks Paper Company","Wisconsin","873"
"4224","""Commonwealth Water & Light Commission","Wisconsin","878"
"4225","Connor Lumber and Land Company W","Wisconsin","873"
"4226","Consolidated Water Power Company W","Wisconsin","858"
"4227","•Cornell Lighting Department W","Wisconsin","878"
"4228","*Crawford Electric Cooperative","Wisconsin","890"
"4229","Cross Plains Electric Company","Wisconsin","859"
"4230","*Cuba City Light and Water Plant","Wisconsin","878"
"4231","""Cumberland Municipal Utility","Wisconsin","878"
"4232","Dahlberg Light & Power Company","Wisconsin","859"
"4233","Davis Power and Milling Company","Wisconsin","859"
"4234","*Deerfield Electric, Light and Water Department- .","Wisconsin","878"
"4235","*Dunn County Electric Cooperative","Wisconsin","890"
"4236","•Eagle River Light & Water Commission","Wisconsin","878"
"4237","•East Rutland Electric Cooperative","Wisconsin","890"
"4238","Eau Claire Dells Improvement Company","Wisconsin","859"
"4239","*Eau Claire Electric Cooperative","Wisconsin","890"
"4240","Elk Creek Power Company","Wisconsin","859"
"4241","*Elkhorn Light & Water Commission","Wisconsin","878"
"4242","*Elroy Municipal Light Plant W","Wisconsin","879"
"4243","*Evansville Water and Light Department W","Wisconsin","879"
"4244","'Farmers Light and Power Company","Wisconsin","890"
"4245","'Farm Security Administration, Greendale Project..","Wisconsin","879"
"4246","•Fennimore Water and Light Plant","Wisconsin","879"
"4247","Flambeau Paper Company","Wisconsin","873"
"4248","•Florence Water & Light Commission","Wisconsin","879"
"4249","•Footville Water & Electric Commission","Wisconsin","879"
"4250","Gilmanton Roller Mills W","Wisconsin","873"
"4251","Goodman Light & Power Company","Wisconsin","859"
"4252","Goodman Lumber Co","Wisconsin","873"
"4253","*Grant Electric Cooperative","Wisconsin","890"
"4254","•Gresham Water, Power and Electric Plant","Wisconsin","879"
"4255","Grimh Power Company","Wisconsin","860"
"4256","Hanerville Transmission Line","Wisconsin","860"
"4257","Hanson Electric Light & Power Co","Wisconsin","860"
"4258","*Hartford Utilities Department","Wisconsin","880"
"4259","* Hazel Green Municipal Utility","Wisconsin","880"
"4260","tion","Wisconsin","890"
"4261","*Hustisford Electric Utility","Wisconsin","880"
"4262","Interstate Light and Power Company (Wisconsin) . .","Wisconsin","860"
"4263","Interstate Power Company of Wisconsin","Wisconsin","860"
"4264","Iron River Water, Light & Telephone Co","Wisconsin","861"
"4265","Island Woolen Company","Wisconsin","873"
"4266","*Jackson Electric Cooperative","Wisconsin","891"
"4267","•Jefferson Water and Light Department","Wisconsin","880"
"4268","*Jump River Electric Cooperative, Inc","Wisconsin","891"
"4269","*Juneau Commission on Public Works","Wisconsin","880"
"4270","""Kaukauna Electrical & Water Depts., City of","Wisconsin","880"
"4271","Kegonsa Electric Line Co","Wisconsin","861"
"4272","*I<3waunee Municipal Water and Light Plant","Wisconsin","881"
"4273","*K""iel Water and Light Utility","Wisconsin","881"
"4274","Kimberly Clark Corporation","Wisconsin","873"
"4275","*Lafayette Electric Cooperative","Wisconsin","891"
"4276","*Lake Mills Light and Water Department","Wisconsin","881"
"4277","Laona Public Service Co","Wisconsin","862"
"4278","La Valle Electric Light & Power Company","Wisconsin","862"
"4279","*Lodi Light and Water Plant","Wisconsin","881"
"4280","Madison Gas and Electric Company","Wisconsin","862"
"4281","Manitowoc Portland Cement Company","Wisconsin","873"
"4282","*Manitowoc Public Utilities Commission","Wisconsin","881"
"4283","Marathon Paper Mills Co","Wisconsin","873"
"4284","•Marshfield Electric & Water Department","Wisconsin","882"
"4285","•Mazomanie Light & Water Department","Wisconsin","882"
"4286","*Menasha Electric and Water Utilities","Wisconsin","882"
"4287","*Mcnominee Indian Mills","Wisconsin","882"
"4288","Merchants Power A Light Company","Wisconsin","863"
"4289","Village of","Wisconsin","882"
"4290","Midland Public Service Company","Wisconsin","863"
"4291","Miller, Mrs. L. G","Wisconsin","874"
"4292","ment of Public Works","Wisconsin","882"
"4293","*MonticelIo Electric Department","Wisconsin","883"
"4294","Mosinee Paper Mills Co","Wisconsin","874"
"4295","•Mount Horeb Electric Utility","Wisconsin","883"
"4296","*Muscoda Light & Power Plant","Wisconsin","883"
"4297","Nekoosa-Edwards Light & Power Company","Wisconsin","863"
"4298","Nekoosa-Edwards Paper Co","Wisconsin","874"
"4299","Neshonoc Light & Power Company","Wisconsin","863"
"4300","*New Glarus Light and Water Works","Wisconsin","883"
"4301","*New Holstein Public Utility Commission","Wisconsin","883"
"4302","*New Lisbon Electric Light and Water Plant","Wisconsin","883"
"4303","*New London Electric Utility","Wisconsin","883"
"4304","*New Richmond Electric Utility","Wisconsin","884"
"4305","Nicolet Paper Corporation","Wisconsin","874"
"4306","Northern Power Company","Wisconsin","864"
"4307","Northern Wisconsin Power Company","Wisconsin","864"
"4308","Northwestern Wisconsin Electric Company","Wisconsin","865"
"4309","*Oakdale Cooperative Electrical Association","Wisconsin","891"
"4310","*Oconomowoc Lighting Department","Wisconsin","884"
"4311","*Oconto Electric Cooperative","Wisconsin","891"
"4312","*Oconto Falls Water and Light Commission","Wisconsin","884"
"4313","Ojibwa Sales Company","Wisconsin","865"
"4314","*Oliver Municipal Electric Light Plant","Wisconsin","884"
"4315","Oxford Light & Power Company","Wisconsin","865"
"4316","Pardeeville Electric Light Company","Wisconsin","865"
"4317","Pea vey Paper Products Company","Wisconsin","874"
"4318","*Pierce-Pepin Electric Cooperative","Wisconsin","891"
"4319","Pioneer Power and Light Company","Wisconsin","865"
"4320","Pleasant Springs Light & Power Co","Wisconsin","865"
"4321","*Plymouth Electric & Water Utilities","Wisconsin","884"
"4322","*Polk-Burnett Electric Cooperative","Wisconsin","891"
"4323","Polk Burnett Light & Power Co","Wisconsin","866"
"4324","*Porter Electric Line Cooperative","Wisconsin","891"
"4325","*Prairie du Sac Municipal Electric Department","Wisconsin","884"
"4326","•Princeton Electric Light Plant","Wisconsin","885"
"4327","*Readstown Municipal Electric Light Plant","Wisconsin","885"
"4328","•Reedsburg Utility Commission W","Wisconsin","885"
"4329","*Rice Lake Light Department W","Wisconsin","885"
"4330","•Richland Center Municipal Utilities W","Wisconsin","885"
"4331","•Richland Cooperative Electric Association W","Wisconsin","892"
"4332","•River Falls Municipal Light and Water W","Wisconsin","885"
"4333","*Rock County Electric Cooperative Association","Wisconsin","892"
"4334","Roxbury Light & Power Company","Wisconsin","866"
"4335","Rush Lake Light & Power Co","Wisconsin","866"
"4336","*Saint Crpix County Electric Cooperative","Wisconsin","892"
"4337","pany","Wisconsin","866"
"4338","Saint Croix Power Company","Wisconsin","865"
"4339","*Sauk City Light and Water Department","Wisconsin","885"
"4340","*Shawanp Water & Electric Department","Wisconsin","886"
"4341","missioners","Wisconsin","886"
"4342","*Shullsburg Electric Utility","Wisconsin","886"
"4343","Village of","Wisconsin","886"
"4344","South Shore Utility Company","Wisconsin","866"
"4345","•Spooner Board of Public Works","Wisconsin","886"
"4346","*Stoughton Municipal Electric Light System","Wisconsin","886"
"4347","Stratford Water and Light Department","Wisconsin","887"
"4348","•Sturgeon Bay Utilities","Wisconsin","887"
"4349","•Sun Prairie Electric And Water Utility","Wisconsin","887"
"4350","Superior Water, Light and Power Company","Wisconsin","867"
"4351","'Taylor County Electric Cooperative","Wisconsin","892"
"4352","Tigerton Electric Company","Wisconsin","867"
"4353","Tigerton Lumber Company","Wisconsin","874"
"4354","Tilden Electric Light and Power Company","Wisconsin","867"
"4355","Tomahawk Kraft Paper Co","Wisconsin","874"
"4356","Trempealeau Electric Cooperative","Wisconsin","892"
"4357","""Trempealeau Municipal Light Company","Wisconsin","887"
"4358","*Tri-State Power Cooperative","Wisconsin","892"
"4359","Two Rivers Water & Light Dept","Wisconsin","887"
"4360","Union Falls Power Company","Wisconsin","874"
"4361","*Vernon Electric Cooperative","Wisconsin","892"
"4362","*Waterloo Water and Light Commission","Wisconsin","888"
"4363","sion","Wisconsin","888"
"4364","*Waupaca Electric Cooperative","Wisconsin","892"
"4365","*Waupaca Municipal Electric Plant","Wisconsin","888"
"4366","*Waupun Water & Light Dept., City of","Wisconsin","888"
"4367","Wausau Paper Mills Company","Wisconsin","874"
"4368","*Wcstby Electric and Water Utility","Wisconsin","888"
"4369","West Dunkirk Electric Line Co","Wisconsin","867"
"4370","tVestfield Milling & Electric Light Co","Wisconsin","867"
"4371","* Whitehall Electric Utility","Wisconsin","888"
"4372","White River Power Co","Wisconsin","867"
"4373","Willow River Power Company","Wisconsin","867"
"4374","Winter Electric Light and Power Company","Wisconsin","868"
"4375","Wisconsin Central Utilities Company","Wisconsin","868"
"4376","•Wisconsin Dells Water and Light Commission","Wisconsin","888"
"4377","Wisconsin Electric Power Company","Wisconsin","868"
"4378","Wisconsin Gas & Electric Company","Wisconsin","869"
"4379","Wisconsin Hydro Electric Company","Wisconsin","869"
"4380","Wisconsin Power and Light Company","Wisconsin","870"
"4381","•Wisconsin Power Cooperative","Wisconsin","893"
"4382","Wisconsin Public Service Corporation","Wisconsin","872"
"4383","Commission, City of","Wisconsin","889"
"4384","ment","Wisconsin","889"
"4385","'Woodman Electric Co","Wisconsin","889"
"4386","*Basin Municipal Light & Water Plant","Wyoming","900"
"4387","*Big Horn Rural Electric Company","Wyoming","904"
